admin0name_en,admin0name_ar,admin0pcode,admin1name_en,admin1name_ar,admin1pcode,admin2name_en,admin2name_ar,admin2pcode,admin3name_en,admin3name_ar,admin3pcode,admin4name_en,admin4name_ar,column1,admin4pcode,location_name_en,location_name_ar,location_pcode,location_type,last_update_date,latitude_y,longitude_x,zone,aoc_rosc
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Sur,صور,SY090106,Hssein,الحصين,Hssein,C5153,Hssein,الحصين,C5153,Community,19/12/2018,35.637246,40.720293,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Sur,صور,SY090106,Hreiji,الحريجي,Hreiji,C5154,Hreiji,الحريجي,C5154,Community,19/12/2018,35.352478,40.584364,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Sur,صور,SY090106,Mweileh,المويلح,Mweileh (Sur),C5155,Mweileh (Sur),المويلح - صور,C5155,Community,19/12/2018,35.595138,40.695752,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Sur,صور,SY090106,Jeryeh,جرية,Jeryeh,C5156,Jeryeh,جرية,C5156,Community,19/12/2018,35.510422,40.690582,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Sur,صور,SY090106,Sur,الصور,Sur (Sur),C5157,Sur (Sur),الصور,C5157,Community,19/12/2018,35.506575,40.661771,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Sur,صور,SY090106,Eastern Gharibeh,غريبة شرقية,Eastern Gharibeh,C5158,Eastern Gharibeh,غريبة شرقية,C5158,Community,19/12/2018,35.619394,40.745219,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Sur,صور,SY090106,Western Gharibeh,غريبة غربية,Western Gharibeh,C5159,Western Gharibeh,غريبة غربية,C5159,Community,19/12/2018,35.628878,40.713708,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Sur,صور,SY090106,Jasmi,الجاسمي,Jasmi,C5160,Jasmi,الجاسمي,C5160,Community,19/12/2018,35.519448,40.688323,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Deir-ez-Zor,مركز دير الزور,SY0901,Sur,صور,SY090106,Moeijel,معيجيل,Moeijel,C5161,Moeijel,معيجيل,C5161,Community,19/12/2018,35.575562,40.714478,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Abu Kamal,مركز البوكمال,SY090200,Hura,الهرى,Hura,C5162,Hura,الهرى,C5162,Community,19/12/2018,34.409859,40.954174,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Abu Kamal,مركز البوكمال,SY090200,Siyal,السيال,Siyal,C5163,Siyal,السيال,C5163,Community,19/12/2018,34.555685,40.902893,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Abu Kamal,مركز البوكمال,SY090200,Hasrat,حسرات,Hasrat,C5164,Hasrat,حسرات,C5164,Community,19/12/2018,34.617255,40.899686,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Abu Kamal,مركز البوكمال,SY090200,Ramadi,الرمادى,Ramadi,C5166,Ramadi,الرمادى,C5166,Community,19/12/2018,34.638425,40.869225,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Abu Kamal,مركز البوكمال,SY090200,Abu Kamal,البوكمال,Abu Kamal,C5167,Abu Kamal,البوكمال,C5167,Community,19/12/2018,34.454632,40.911555,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Abu Kamal,مركز البوكمال,SY090200,Sweiyeh,السويعية,Sweiyeh,C5168,Sweiyeh,السويعية,C5168,Community,19/12/2018,34.433916,40.933606,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Abu Kamal,مركز البوكمال,SY090200,Ghabra,الغبرة,Ghabra,C5169,Ghabra,الغبرة,C5169,Community,19/12/2018,34.535857,40.91389,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Abu Kamal,مركز البوكمال,SY090200,Hurriyeh,الحرية,Hurriyeh (Abu Kamal),C5170,Hurriyeh (Abu Kamal),الحرية - مركز البوكمال,C5170,Community,19/12/2018,34.529505,40.85242,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Abu Kamal,مركز البوكمال,SY090200,Moezleh,معيزيلة,Moezleh (Abu Kamal),C5171,Moezleh (Abu Kamal),معيزيلة - مركز البوكمال,C5171,Community,19/12/2018,34.625964,40.404626,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Hajin,هجين,SY090201,Kishmah,كشمة,Kishmah,C5172,Kishmah,كشمة,C5172,Community,19/12/2018,34.626628,40.936831,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Hajin,هجين,SY090201,Gharanij,غرانيج,Gharanij,C5173,Gharanij,غرانيج,C5173,Community,19/12/2018,34.786327,40.718079,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Hajin,هجين,SY090201,Abu Hamam,أبو حمام,Abu Hamam,C5174,Abu Hamam,أبو حمام,C5174,Community,19/12/2018,34.83508,40.668157,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Hajin,هجين,SY090201,Hajin,هجين,Hajin,C5175,Hajin,هجين,C5175,Community,19/12/2018,34.6869,40.839203,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Jalaa,الجلاء,SY090202,Sabkha,الصبخة,Sabkha,C5176,Sabkha,الصبخة,C5176,Community,19/12/2018,34.708151,40.755606,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Jalaa,الجلاء,SY090202,Tothiyeh,الطوطحية,Tothiyeh,C5177,Tothiyeh,الطوطحية,C5177,Community,19/12/2018,34.705173,40.802206,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Jalaa,الجلاء,SY090202,Jalaa,الجلاء,Jalaa (Jalaa),C5178,Jalaa (Jalaa),الجلاء - الجلاء,C5178,Community,19/12/2018,34.626594,40.825425,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Jalaa,الجلاء,SY090202,Qataa,القطعة,Qataa,C5179,Qataa,القطعة,C5179,Community,19/12/2018,34.65605,40.794693,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Jalaa,الجلاء,SY090202,Abbas,العباس,Abbas,C5180,Abbas,العباس - الجلاء,C5180,Community,19/12/2018,34.690634,40.798325,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Jalaa,الجلاء,SY090202,Salhiyeh,الصالحية,Salhiyeh (Jalaa),C5181,Salhiyeh (Jalaa),الصالحية - الجلاء,C5181,Community,19/12/2018,34.720956,40.755031,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Susat,سوسة,SY090203,Marashdeh,المراشدة,Marashdeh,C5182,Marashdeh,المراشدة,C5182,Community,19/12/2018,34.504277,40.929138,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Susat,سوسة,SY090203,Shafa,الشعفة,Shafa,C5183,Shafa,الشعفة,C5183,Community,19/12/2018,34.573375,40.939758,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Susat,سوسة,SY090203,Upper Baguz,الباغوز فوقاني,Upper Baguz,C5184,Upper Baguz,الباغوز فوقاني,C5184,Community,19/12/2018,34.457182,40.950003,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Susat,سوسة,SY090203,Bubadran,البوبدران,Bubadran,C5185,Bubadran,البوبدران,C5185,Community,19/12/2018,34.482613,40.961052,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Abu Kamal,البوكمال,SY0902,Susat,سوسة,SY090203,Sosa,السوسة,Sosa (Susat),C5186,Sosa (Susat),السوسة - سوسة,C5186,Community,19/12/2018,34.524933,40.967666,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Al Mayadin,مركز الميادين,SY090300,Lower Hawi Baqras,حاوي بقرص تحتاني,Lower Hawi Baqras,C5187,Lower Hawi Baqras,حاوي بقرص تحتاني,C5187,Community,19/12/2018,35.06519,40.409759,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Al Mayadin,مركز الميادين,SY090300,Saalu,سعلو,Saalu,C5188,Saalu,سعلو,C5188,Community,19/12/2018,35.154273,40.382599,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Al Mayadin,مركز الميادين,SY090300,Zbara,الزبارى,Zbara,C5189,Zbara,الزبارى,C5189,Community,19/12/2018,35.130217,40.395599,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Al Mayadin,مركز الميادين,SY090300,Upper Baqras,بقرص فوقاني,Upper Baqras,C5190,Upper Baqras,بقرص فوقاني,C5190,Community,19/12/2018,35.099493,40.395999,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Al Mayadin,مركز الميادين,SY090300,Lower Baqras,بقرص تحتاني,Lower Baqras,C5191,Lower Baqras,بقرص تحتاني,C5191,Community,19/12/2018,35.057553,40.450516,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Al Mayadin,مركز الميادين,SY090300,Al Mayadin,الميادين,Al Mayadin,C5192,Al Mayadin,الميادين,C5192,Community,19/12/2018,35.024792,40.427994,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Al Mayadin,مركز الميادين,SY090300,Tiba,الطيبة,Tiba (Al Mayadin),C5193,Tiba (Al Mayadin),الطيبة - مركز الميادين,C5193,Community,19/12/2018,34.997345,40.458501,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Al Mayadin,مركز الميادين,SY090300,Mahkan,محكان,Mahkan,C5194,Mahkan,محكان,C5194,Community,19/12/2018,34.976015,40.491886,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Thiban,ذيبان,SY090301,Abu Hardoub,أبو حردوب,Abu Hardoub,C5195,Abu Hardoub,أبو حردوب,C5195,Community,19/12/2018,34.846323,40.639443,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Thiban,ذيبان,SY090301,Sweidan Jazira,سويدان جزيرة,Sweidan Jazira,C5196,Sweidan Jazira,سويدان جزيرة,C5196,Community,19/12/2018,34.896357,40.589996,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Thiban,ذيبان,SY090301,Tayyana,الطيانة,Tayyana,C5197,Tayyana,الطيانة,C5197,Community,19/12/2018,34.984206,40.544409,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Thiban,ذيبان,SY090301,Karama,الكرامة,Karama (Thiban),C5198,Karama (Thiban),الكرامة - ذيبان,C5198,Community,19/12/2018,34.892501,40.604097,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Thiban,ذيبان,SY090301,Hawayej,الحوايج,Hawayej,C5199,Hawayej,الحوايج,C5199,Community,19/12/2018,35.043459,40.477004,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Thiban,ذيبان,SY090301,Darnaj,درنج,Darnaj,C5200,Darnaj,درنج,C5200,Community,19/12/2018,34.927377,40.587814,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Thiban,ذيبان,SY090301,Ragib,الرغيب,Ragib,C5201,Ragib,الرغيب,C5201,Community,19/12/2018,35.027603,40.485106,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Thiban,ذيبان,SY090301,Thiban,ذيبان,Thiban (Thiban),C5202,Thiban (Thiban),ذيبان - ذيبان,C5202,Community,19/12/2018,35.011412,40.504681,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Thiban,ذيبان,SY090301,Eastern Jarda,الجرذى الشرقي,Eastern Jarda,C5203,Eastern Jarda,الجرذى الشرقي,C5203,Community,19/12/2018,34.87303,40.641531,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Thiban,ذيبان,SY090301,Hawi Thibyan,حاوي ذيبان,Hawi Thibyan,C5204,Hawi Thibyan,حاوي ذيبان,C5204,Community,19/12/2018,35.035238,40.516369,0,Syrian democratic forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Ashara,عشارة,SY090302,Gharibeh,غريبه,Gharibeh,C5205,Gharibeh,غريبه,C5205,Community,19/12/2018,34.88507,40.558243,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Ashara,عشارة,SY090302,Tishrine,تشرين,Tishrine (Ashara),C5206,Tishrine (Ashara),تشرين - عشارة,C5206,Community,19/12/2018,34.804654,40.603191,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Ashara,عشارة,SY090302,Quriyeh,القورية,Quriyeh,C5207,Quriyeh,القورية,C5207,Community,19/12/2018,34.956648,40.536572,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Ashara,عشارة,SY090302,Dablan,دبلان,Dablan,C5208,Dablan,دبلان,C5208,Community,19/12/2018,34.860318,40.56778,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Ashara,عشارة,SY090302,Dweir,الدوير,Dweir,C5209,Dweir,الدوير,C5209,Community,19/12/2018,34.767209,40.657996,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Ashara,عشارة,SY090302,Ashara,العشارة,Ashara,C5210,Ashara,العشارة,C5210,Community,19/12/2018,34.91739,40.560929,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Deir-ez-Zor,دير الزور,SY09,Al Mayadin,الميادين,SY0903,Ashara,عشارة,SY090302,Sbeikhan,صبيخان,Sbeikhan,C5211,Sbeikhan,صبيخان,C5211,Community,19/12/2018,34.85027,40.599137,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Bileh,بيلة,Bileh,C5212,Bileh,بيلة,C5212,Community,19/12/2018,34.945478,35.94602,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Beit Isamil - Lower Mahrak,بيت اسماعيل_محرك تحتاني,Beit Isamil - Lower Mahrak,C5213,Beit Isamil - Lower Mahrak,بيت اسماعيل_محرك تحتاني,C5213,Community,19/12/2018,34.837784,35.960559,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Beit Elayan,بيت عليان,Beit Elayan,C5214,Beit Elayan,بيت عليان,C5214,Community,19/12/2018,34.867389,35.942993,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Beit Kammuneh,بيت كمونة,Beit Kammuneh,C5215,Beit Kammuneh,بيت كمونة,C5215,Community,19/12/2018,34.86299,35.942051,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Beit Shihan,بيت شيحان,Beit Shihan,C5216,Beit Shihan,بيت شيحان,C5216,Community,19/12/2018,34.879729,35.991409,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Khreibat,الخريبات,Khreibat,C5217,Khreibat,الخريبات,C5217,Community,19/12/2018,34.889519,35.932881,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Bmalka,بملكة,Bmalka,C5218,Bmalka,بملكة,C5218,Community,19/12/2018,34.934914,35.972382,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Bakriyeh,بكرية,Bakriyeh,C5219,Bakriyeh,بكرية,C5219,Community,19/12/2018,34.920709,35.969177,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Oweineh,العوينية,Oweineh,C5220,Oweineh,العوينية,C5220,Community,19/12/2018,34.95599,35.970306,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Tartous,طرطوس,Tartous,C5221,Tartous,طرطوس,C5221,Community,19/12/2018,34.886614,35.893349,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Bismaqa,بسماقة,Bismaqa (Tartous),C5222,Bismaqa (Tartous),بسماقة - مركز طرطوس,C5222,Community,19/12/2018,34.923316,35.948839,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Qatlab,القطلب,Qatlab,C5223,Qatlab,القطلب,C5223,Community,19/12/2018,34.923508,35.957711,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Bezzaq,بزاق,Bezzaq,C5224,Bezzaq,بزاق,C5224,Community,19/12/2018,34.874242,35.992885,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Beit Elkhatib,بيت الخطيب,Beit Elkhatib (Tartous),C5225,Beit Elkhatib (Tartous),بيت الخطيب - مركز طرطوس,C5225,Community,19/12/2018,34.892335,35.971746,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Dweir Elsheikh Saed,دوير الشيخ سعد,Dweir Elsheikh Saed,C5226,Dweir Elsheikh Saed,دوير الشيخ سعد,C5226,Community,19/12/2018,34.921837,35.922119,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Beit Basit,بيت باسط,Beit Basit,C5227,Beit Basit,بيت باسط,C5227,Community,19/12/2018,34.928746,36.04619,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Beit Eljabal,بيت الجبل,Beit Eljabal,C5228,Beit Eljabal,بيت الجبل,C5228,Community,19/12/2018,34.879443,35.971663,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Teishur,تيشور,Teishur,C5229,Teishur,تيشور,C5229,Community,19/12/2018,34.875036,36.013847,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Kherbet Elfaras,خربة الفرس,Kherbet Elfaras (Tartous),C5230,Kherbet Elfaras (Tartous),خربة الفرس - مركز طرطوس,C5230,Community,19/12/2018,34.950045,36.014826,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Jdeita,جديتة,Jdeita,C5231,Jdeita,جديتة,C5231,Community,19/12/2018,34.902334,35.930084,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Jdidet Elbahr,جديدة البحر,Jdidet Elbahr,C5232,Jdidet Elbahr,جديدة البحر,C5232,Community,19/12/2018,34.841103,35.953128,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Kherbet Elrih,خربة الريح,Kherbet Elrih,C5233,Kherbet Elrih,خربة الريح,C5233,Community,19/12/2018,34.960532,36.058212,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Eskabola,اسقبولة,Eskabola,C5234,Eskabola,اسقبولة,C5234,Community,19/12/2018,34.910021,35.941666,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Jobi,جوبي,Jobi,C5235,Jobi,جوبي,C5235,Community,19/12/2018,34.901118,35.954571,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Sheikh Saed,الشيخ سعد,Sheikh Saed (Tartous),C5236,Sheikh Saed (Tartous),الشيخ سعد - مركز طرطوس,C5236,Community,19/12/2018,34.908367,35.928894,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Hamush Sarkasi,حاموش سرسكى,Hamush Sarkasi,C5237,Hamush Sarkasi,حاموش سرسكى,C5237,Community,19/12/2018,34.884954,35.942549,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Ennabiya,عنابية,Ennabiya,C5238,Ennabiya,عنابية,C5238,Community,19/12/2018,34.848524,35.931188,0,Government and allied forces
Syrian Arab Republic,الجمهورية العربية السورية,SY,Tartous,طرطوس,SY10,Tartous,مركز طرطوس,SY1000,Tartous,مركز طرطوس,SY100000,Hikr Maabariyeh - Upper Mahrak,حكر معبرية_ محرك فوقاني,Hikr Maabariyeh - Upper Mahrak,C5239,Hikr Maabariyeh - Upper Mahrak,حكر معبرية_ محرك فوقاني,C5239,Community,19/12/2018,34.837821,35.972473,0,Government and allied forces
